congress,id,aauw_support_voting,aauw_support_all
105,C000880,0,0
105,C000962,0,0
105,C000984,100,100
105,C000994,0,0
105,C001036,100,100
105,D000046,50,50
105,D000096,100,100
105,D000114,75,75
105,D000136,50,50
105,D000168,0,0
105,D000191,100,100
105,D000197,100,100
105,D000210,100,100
105,D000216,100,100
105,D000217,0,0
105,D000222,100,100
105,D000275,100,100
105,D000299,0,0
105,D000312,0,0
105,D000327,100,100
105,D000355,50,25
105,D000373,100,100
105,D000399,100,100
105,D000424,100,100
105,D000429,0,0
105,D000482,33,25
105,D000492,0,0
105,D000533,0,0
105,D000549,0,0
105,E000063,100,100
105,E000092,0,0
105,E000093,50,50
105,E000172,0,0
105,E000179,100,100
105,E000187,0,0
105,E000194,25,25
105,E000215,100,100
105,E000226,75,75
105,E000250,100,100
105,E000268,0,0
105,E000282,0,0
105,F000030,100,100
105,F000043,100,75
105,F000049,50,50
105,F000053,100,100
105,F000116,100,100
105,F000184,100,100
105,F000235,100,100
105,F000238,25,25
105,F000257,0,0
105,F000262,100,75
105,F000328,25,25
105,F000332,0,0
105,F000339,100,100
105,F000349,50,50
105,F000372,50,50
105,F000392,100,75
105,F000434,100,100
105,F000440,0,0
105,G000021,0,0
105,G000041,25,25
105,G000120,100,100
105,G000121,0,0
105,G000132,75,75
105,G000152,0,0
105,G000180,50,50
105,G000210,0,0
105,G000212,100,100
105,G000225,0,0
105,G000272,NA,0
105,G000280,0,0
105,G000289,0,0
105,G000291,0,0
105,G000309,67,50
105,G000336,0,0
105,G000359,0,0
105,G000377,25,25
105,G000410,100,100
105,G000439,75,75
105,G000535,100,100
105,G000536,0,0
105,H000067,25,25
105,H000074,25,25
105,H000114,33,25
105,H000172,0,0
105,H000213,100,100
105,H000323,0,0
105,H000324,100,100
105,H000329,0,0
105,H000413,0,0
105,H000444,0,0
105,H000448,75,75
105,H000528,0,0
105,H000605,0,0
105,H000615,0,0
105,H000621,100,100
105,H000627,100,100
105,H000636,75,75
105,H000666,25,25
105,H000676,0,0
105,H000712,25,25
105,H000762,100,100
105,H000789,100,100
105,H000807,0,0
105,H000814,75,75
105,H000874,100,100
105,H000948,0,0
105,H000981,0,0
105,H001014,0,0
105,H001022,0,0
105,I000023,0,0
105,I000047,0,0
105,J000032,100,100
105,J000070,75,75
105,J000082,0,0
105,J000110,25,25
105,J000126,100,100
105,J000149,75,75
105,J000163,100,100
105,J000174,0,0
105,J000255,0,0
105,J000283,100,100
105,K000008,25,25
105,K000009,50,50
105,K000016,0,0
105,K000078,50,50
105,K000110,100,100
105,K000113,67,50
105,K000118,100,100
105,K000172,25,25
105,K000180,100,100
105,K000181,0,0
105,K000188,75,75
105,K000210,0,0
105,K000220,0,0
105,K000259,25,25
105,K000270,25,25
105,K000274,50,50
105,K000288,0,0
105,K000306,75,75
105,K000336,25,25
105,L000043,75,75
105,L000090,100,100
105,L000096,0,0
105,L000111,0,0
105,L000155,50,50
105,L000169,75,75
105,L000263,100,100
105,L000274,0,0
105,L000287,100,75
105,L000293,0,0
105,L000321,0,0
105,L000342,25,25
105,L000371,0,0
105,L000397,100,100
105,L000480,100,100
105,L000491,0,0
105,L000521,100,100
105,L000551,100,100
105,L000552,0,0
105,L000553,0,0
105,L000554,0,0
105,L000556,25,25
105,M000087,100,100
105,M000090,75,75
105,M000117,25,25
105,M000133,100,50
105,M000206,75,75
105,M000212,25,25
105,M000249,100,100
105,M000309,100,100
105,M000312,100,100
105,M000316,100,100
105,M000350,0,0
105,M000388,0,0
105,M000399,0,0
105,M000404,100,100
105,M000466,75,75
105,M000472,25,25
105,M000477,0,0
105,M000481,0,0
105,M000485,0,0
105,M000508,0,0
105,M000523,100,100
105,M000590,50,50
105,M000627,100,100
105,M000628,100,100
105,M000639,100,100
105,M000669,0,0
105,M000689,0,0
105,M000714,100,100
105,M000720,25,25
105,M000725,100,100
105,M000795,75,75
105,M000797,100,100
105,M000834,50,50
105,M000843,0,0
105,M000844,0,0
105,M000933,75,75
105,M000934,0,0
105,M000941,100,100
105,M001120,25,25
105,M001134,0,0
105,M001137,100,100
105,M001138,0,0
105,N000002,100,75
105,N000015,50,50
105,N000051,0,0
105,N000054,0,0
105,N000081,0,0
105,N000143,0,0
105,N000159,0,0
105,N000172,0,0
105,O000006,25,25
105,O000007,75,75
105,O000085,100,100
105,O000107,25,25
105,O000159,100,100
105,O000163,0,0
105,P000005,0,0
105,P000034,100,100
105,P000049,0,0
105,P000066,0,0
105,P000096,75,75
105,P000099,100,100
105,P000148,0,0
105,P000149,100,100
105,P000171,0,0
105,P000197,100,100
105,P000258,25,25
105,P000263,0,0
105,P000265,0,0
105,P000323,0,0
105,P000326,100,100
105,P000373,0,0
105,P000419,0,0
105,P000422,75,75
105,P000444,50,50
105,P000449,0,0
105,P000452,25,25
105,P000523,100,100
105,P000555,33,25
105,P000583,0,0
105,Q000016,0,0
105,R000004,0,0
105,R000011,25,25
105,R000033,50,50
105,R000053,100,100
105,R000141,0,0
105,R000170,75,75
105,R000252,0,0
105,R000258,0,0
105,R000281,100,100
105,R000385,25,25
105,R000386,0,0
105,R000395,0,0
105,R000409,0,0
105,R000435,0,0
105,R000462,100,100
105,R000465,50,50
105,R000486,100,100
105,R000487,0,0
105,R000515,100,100
105,R000566,0,0
105,R000567,0,0
105,R000568,100,100
105,S000005,100,100
105,S000018,0,0
105,S000030,100,100
105,S000033,100,100
105,S000044,75,75
105,S000051,0,0
105,S000094,100,100
105,S000097,0,0
105,S000106,0,0
105,S000109,0,0
105,S000112,0,0
105,S000125,NA,0
105,S000148,100,100
105,S000185,100,100
105,S000244,0,0
105,S000248,100,75
105,S000250,0,0
105,S000275,0,0
105,S000303,25,25
105,S000344,100,100
105,S000364,0,0
105,S000394,0,0
105,S000453,75,75
105,S000462,100,100
105,S000463,0,0
105,S000465,25,25
105,S000480,100,75
105,S000510,100,100
105,S000522,0,0
105,S000583,0,0
105,S000587,0,0
105,S000597,0,0
105,S000607,0,0
105,S000662,0,0
105,S000672,100,100
105,S000675,0,0
105,S000718,0,0
105,S000749,75,75
105,S000770,100,75
105,S000810,100,100
105,S000822,0,0
105,S000851,25,25
105,S000948,100,100
105,S001004,75,75
105,S001044,0,0
105,S001045,25,25
105,S001078,0,0
105,S001143,0,0
105,S001144,75,75
105,T000024,0,0
105,T000038,75,75
105,T000057,100,100
105,T000058,0,0
105,T000067,0,0
105,T000074,0,0
105,T000188,25,25
105,T000193,100,100
105,T000238,0,0
105,T000250,0,0
105,T000253,100,100
105,T000260,0,0
105,T000266,100,100
105,T000316,100,100
105,T000326,100,100
105,T000350,25,25
105,T000424,75,75
105,U000031,50,50
105,V000081,100,100
105,V000087,100,100
105,V000108,75,75
105,W000099,0,0
105,W000119,0,0
105,W000187,100,100
105,W000194,25,25
105,W000207,100,100
105,W000210,0,0
105,W000215,100,100
105,W000267,0,0
105,W000268,0,0
105,W000273,0,0
105,W000314,100,100
105,W000315,25,25
105,W000391,50,50
105,W000413,0,0
105,W000437,0,0
105,W000654,100,100
105,W000672,0,0
105,W000738,100,100
105,W000784,100,100
105,W000789,0,0
105,Y000013,100,100
105,Y000031,0,0
105,Y000033,0,0
106,A000014,100,100
106,A000022,100,100
106,A000055,25,25
106,A000210,100,100
106,A000215,0,0
106,A000217,0,0
106,A000357,100,100
106,B000013,0,0
106,B000072,0,0
106,B000081,100,100
106,B000104,0,0
106,B000134,25,25
106,B000169,0,0
106,B000177,75,75
106,B000179,0,0
106,B000208,25,25
106,B000213,0,0
106,B000220,75,75
106,B000229,0,0
106,B000287,100,100
106,B000400,100,100
106,B000403,25,25
106,B000410,100,100
106,B000420,25,25
106,B000461,50,50
106,B000463,25,25
106,B000490,75,75
106,B000518,100,100
106,B000556,0,0
106,B000574,100,100
106,B000575,0,0
106,B000586,100,100
106,B000589,0,0
106,B000617,0,0
106,B000619,75,75
106,B000644,25,25
106,B000652,75,75
106,B000657,100,100
106,B000716,75,75
106,B000755,0,0
106,B000911,100,100
106,B000944,100,100
106,B000996,25,25
106,B001135,0,0
106,B001149,0,0
106,B001203,0,0
106,B001227,100,100
106,B001228,50,50
106,B001229,100,100
106,B001230,100,100
106,B001231,100,100
106,B001232,75,75
106,B001234,67,67
106,C000052,0,0
106,C000059,0,0
106,C000071,0,0
106,C000100,50,25
106,C000107,0,0
106,C000116,0,0
106,C000141,100,100
106,C000191,100,100
106,C000243,75,75
106,C000266,0,0
106,C000286,0,0
106,C000345,0,0
106,C000488,100,75
106,C000494,100,100
106,C000503,75,75
106,C000537,100,100
106,C000556,0,0
106,C000560,0,0
106,C000640,0,0
106,C000653,0,0
106,C000670,75,75
106,C000714,100,100
106,C000722,33,25
106,C000735,25,25
106,C000794,25,25
106,C000830,25,25
106,C000846,100,100
106,C000868,75,75
106,C000873,0,0
106,C000962,0,0
106,C000984,100,75
106,C000994,0,0
106,C001036,100,100
106,C001037,100,100
106,C001038,50,50
106,D000046,25,25
106,D000096,100,100
106,D000114,75,75
106,D000136,50,50
106,D000168,0,0
106,D000191,100,100
106,D000197,100,100
106,D000210,100,100
106,D000216,100,100
106,D000217,0,0
106,D000275,100,100
106,D000299,25,25
106,D000312,25,25
106,D000327,100,100
106,D000355,75,75
106,D000373,100,100
106,D000399,100,100
106,D000424,100,100
106,D000429,0,0
106,D000482,25,25
106,D000492,25,25
106,D000533,25,25
106,D000549,25,25
106,D000595,0,0
106,E000063,100,100
106,E000092,25,25
106,E000093,75,75
106,E000172,25,25
106,E000179,100,100
106,E000187,25,25
106,E000215,100,100
106,E000226,75,75
106,E000250,100,100
106,E000268,0,0
106,E000282,25,25
106,F000030,100,100
106,F000043,100,100
106,F000116,100,100
106,F000238,75,75
106,F000257,33,25
106,F000262,67,50
106,F000328,75,75
106,F000339,100,100
106,F000349,67,50
106,F000372,75,75
106,F000392,100,100
106,F000440,0,0
106,F000441,25,25
106,G000021,25,25
106,G000041,0,0
106,G000120,100,100
106,G000121,0,0
106,G000132,75,75
106,G000152,50,50
106,G000180,75,75
106,G000210,25,25
106,G000212,100,100
106,G000280,0,0
106,G000289,0,0
106,G000291,0,0
106,G000309,75,75
106,G000336,0,0
106,G000359,0,0
106,G000377,33,25
106,G000410,100,100
106,G000439,100,100
106,G000535,100,75
106,G000536,0,0
106,G000544,100,100
106,G000545,25,25
106,H000067,25,25
106,H000074,25,25
106,H000172,0,0
106,H000323,0,0
106,H000324,100,75
106,H000329,0,0
106,H000413,25,25
106,H000444,0,0
106,H000528,0,0
106,H000605,25,25
106,H000615,25,25
106,H000621,100,100
106,H000627,100,100
106,H000636,75,75
106,H000666,25,25
106,H000676,0,0
106,H000712,25,25
106,H000762,100,100
106,H000789,100,100
106,H000807,0,0
106,H000814,50,50
106,H000874,100,100
106,H000948,25,25
106,H000981,0,0
106,H001014,25,25
106,H001022,0,0
106,H001029,0,0
106,H001030,75,75
106,H001031,100,100
106,H001032,100,100
106,I000026,100,100
106,I000047,0,0
106,I000055,50,50
106,J000032,100,100
106,J000070,50,25
106,J000082,25,25
106,J000110,25,25
106,J000126,100,100
106,J000163,100,100
106,J000174,0,0
106,J000255,0,0
106,J000283,100,100
106,J000284,100,100
106,K000008,25,25
106,K000009,67,50
106,K000016,0,0
106,K000078,75,75
106,K000113,75,75
106,K000172,25,25
106,K000180,100,100
106,K000188,75,75
106,K000210,0,0
106,K000220,0,0
106,K000259,75,75
106,K000270,25,25
106,K000288,0,0
106,K000306,75,75
106,K000336,25,25
106,K000357,100,100
106,L000043,75,75
106,L000090,100,100
106,L000096,0,0
106,L000111,0,0
106,L000155,50,50
106,L000169,75,75
106,L000263,100,100
106,L000274,0,0
106,L000287,100,50
106,L000293,0,0
106,L000321,0,0
106,L000342,0,0
106,L000397,100,100
106,L000480,100,100
106,L000491,25,25
106,L000521,100,100
106,L000551,100,100
106,L000552,25,25
106,L000553,25,25
106,L000554,25,25
106,L000556,25,25
106,L000557,100,100
106,L000558,25,25
106,M000087,100,100
106,M000090,75,75
106,M000133,100,100
106,M000206,25,25
106,M000212,25,25
106,M000249,100,100
106,M000309,100,75
106,M000312,100,100
106,M000316,100,100
106,M000350,25,25
106,M000388,0,0
106,M000404,100,100
106,M000472,25,25
106,M000477,25,25
106,M000481,0,0
106,M000485,25,25
106,M000508,0,0
106,M000523,100,100
106,M000590,33,25
106,M000627,100,100
106,M000628,100,100
106,M000639,100,100
106,M000669,0,0
106,M000689,25,25
106,M000714,100,100
106,M000720,25,25
106,M000725,100,100
106,M000795,75,75
106,M000797,100,100
106,M000834,50,50
106,M000844,25,25
106,M000933,75,75
106,M000934,25,25
106,M000941,100,100
106,M001120,25,25
106,M001134,25,25
106,M001137,100,100
106,M001138,0,0
106,M001139,25,25
106,M001140,100,100
106,N000002,100,100
106,N000015,75,75
106,N000051,0,0
106,N000081,33,25
106,N000143,25,25
106,N000159,0,0
106,N000172,0,0
106,N000179,100,100
106,O000006,50,50
106,O000007,75,75
106,O000085,100,100
106,O000107,25,25
106,O000159,100,100
106,O000163,0,0
106,O000164,75,75
106,P000005,0,0
106,P000034,100,100
106,P000096,75,75
106,P000099,100,100
106,P000149,100,100
106,P000171,25,25
106,P000197,100,100
106,P000258,25,25
106,P000263,0,0
106,P000265,0,0
106,P000323,25,25
106,P000326,100,100
106,P000373,0,0
106,P000419,0,0
106,P000422,75,75
106,P000444,75,75
106,P000449,0,0
106,P000523,100,100
106,P000555,75,75
106,P000583,0,0
106,P000584,25,25
106,Q000016,33,25
106,R000004,0,0
106,R000011,25,25
106,R000033,75,75
106,R000053,100,75
106,R000141,25,25
106,R000170,75,75
106,R000258,0,0
106,R000281,100,100
106,R000385,25,25
106,R000386,0,0
106,R000395,0,0
106,R000409,0,0
106,R000435,25,25
106,R000462,100,100
106,R000465,50,50
106,R000486,100,100
106,R000487,25,25
106,R000515,100,100
106,R000566,0,0
106,R000568,100,100
106,R000569,25,25
106,R000570,25,25
106,S000005,100,100
106,S000018,0,0
106,S000030,100,100
106,S000033,100,100
106,S000044,75,75
106,S000051,0,0
106,S000094,100,100
106,S000097,25,25
106,S000106,0,0
106,S000112,0,0
106,S000185,100,100
106,S000244,25,25
106,S000248,100,100
106,S000250,25,25
106,S000275,0,0
106,S000303,50,50
106,S000344,100,100
106,S000364,25,25
106,S000394,0,0
106,S000453,75,75
106,S000463,0,0
106,S000465,25,25
106,S000480,100,100
106,S000510,100,75
106,S000522,25,25
106,S000583,0,0
106,S000597,25,25
106,S000672,100,100
106,S000718,25,25
106,S000749,75,75
106,S000770,100,100
106,S000810,100,100
106,S000822,0,0
106,S000851,25,25
106,S001004,75,75
106,S001044,0,0
106,S001045,33,25
106,S001078,0,0
106,S001143,0,0
106,S001144,75,75
106,S001145,100,100
106,S001146,25,25
106,S001147,25,25
106,S001148,25,25
106,S001149,50,50
106,T000024,0,0
106,T000038,75,75
106,T000057,100,100
106,T000058,0,0
106,T000067,0,0
106,T000074,25,25
106,T000188,75,75
106,T000193,100,100
106,T000238,0,0
106,T000250,0,0
106,T000253,100,100
106,T000260,0,0
106,T000266,100,100
106,T000326,100,75
106,T000350,25,25
106,T000424,67,50
106,T000458,0,0
106,T000459,25,25
106,T000460,100,100
106,T000461,0,0
106,U000031,25,25
106,U000038,100,100
106,U000039,100,75
106,V000081,100,75
106,V000087,100,25
106,V000108,75,75
106,V000127,0,0
106,W000099,25,25
106,W000119,25,25
106,W000187,100,100
106,W000194,25,25
106,W000207,100,100
106,W000210,25,25
106,W000215,100,100
106,W000267,25,25
106,W000268,25,25
106,W000273,25,25
106,W000314,100,100
106,W000315,25,25
106,W000413,25,25
106,W000437,0,0
106,W000654,100,100
106,W000672,25,25
106,W000738,100,100
106,W000784,100,100
106,W000789,25,25
106,W000791,75,75
106,W000792,100,100
106,W000793,100,100
106,Y000031,25,25
106,Y000033,25,25
107,A000014,100,100
107,A000022,100,100
107,A000055,0,0
107,A000210,100,100
107,A000217,0,0
107,A000357,100,100
107,A000358,0,0
107,B000013,0,0
107,B000072,0,0
107,B000081,100,100
107,B000104,0,0
107,B000134,0,0
107,B000169,0,0
107,B000177,100,100
107,B000208,0,0
107,B000213,0,0
107,B000220,75,75
107,B000287,100,100
107,B000400,100,100
107,B000403,0,0
107,B000410,100,100
107,B000420,0,0
107,B000463,0,0
107,B000490,50,50
107,B000518,100,100
107,B000574,100,100
107,B000575,0,0
107,B000586,100,100
107,B000589,0,0
107,B000617,0,0
107,B000619,67,50
107,B000644,0,0
107,B000652,50,50
107,B000657,100,100
107,B000716,50,50
107,B000755,0,0
107,B000911,100,100
107,B000944,100,100
107,B000996,0,0
107,B001135,0,0
107,B001149,0,0
107,B001203,0,0
107,B001227,100,100
107,B001228,25,25
107,B001229,100,100
107,B001230,100,100
107,B001231,100,100
107,B001232,75,75
107,B001234,100,100
107,B001235,0,0
107,B001236,0,0
107,C000052,0,0
107,C000059,0,0
107,C000071,0,0
107,C000116,0,0
107,C000141,100,100
107,C000191,100,100
107,C000243,75,75
107,C000266,0,0
107,C000286,0,0
107,C000494,100,100
107,C000503,67,50
107,C000537,100,75
107,C000556,0,0
107,C000640,0,0
107,C000653,0,0
107,C000670,100,75
107,C000714,100,100
107,C000735,0,0
107,C000794,0,0
107,C000830,0,0
107,C000846,100,100
107,C000868,50,50
107,C000873,0,0
107,C000962,0,0
107,C000984,100,100
107,C000994,0,0
107,C001036,100,100
107,C001037,100,100
107,C001038,75,75
107,C001044,50,50
107,C001045,0,0
107,C001046,0,0
107,C001047,50,50
107,C001048,0,0
107,C001049,100,75
107,D000096,100,100
107,D000114,50,50
107,D000136,25,25
107,D000168,0,0
107,D000191,100,100
107,D000197,100,100
107,D000210,100,100
107,D000216,100,100
107,D000217,0,0
107,D000275,100,100
107,D000299,0,0
107,D000327,100,100
107,D000355,67,50
107,D000399,100,100
107,D000424,100,100
107,D000429,0,0
107,D000482,0,0
107,D000492,0,0
107,D000533,0,0
107,D000549,67,50
107,D000595,0,0
107,D000597,0,0
107,D000598,100,100
107,E000063,75,75
107,E000092,0,0
107,E000093,33,25
107,E000172,0,0
107,E000179,100,100
107,E000187,0,0
107,E000215,100,100
107,E000226,50,50
107,E000250,100,100
107,E000268,0,0
107,F000030,100,100
107,F000043,100,100
107,F000116,100,100
107,F000238,75,75
107,F000262,50,50
107,F000339,100,100
107,F000372,50,50
107,F000392,100,100
107,F000440,0,0
107,F000441,0,0
107,F000443,0,0
107,F000444,0,0
107,F000445,0,0
107,G000021,0,0
107,G000041,0,0
107,G000121,0,0
107,G000132,75,75
107,G000152,0,0
107,G000180,50,50
107,G000210,0,0
107,G000212,100,100
107,G000280,0,0
107,G000289,0,0
107,G000309,50,50
107,G000336,0,0
107,G000359,0,0
107,G000377,25,25
107,G000410,100,100
107,G000439,100,100
107,G000535,100,100
107,G000536,0,0
107,G000544,100,100
107,G000545,0,0
107,G000546,0,0
107,G000547,0,0
107,H000067,0,0
107,H000074,0,0
107,H000172,0,0
107,H000213,100,100
107,H000323,0,0
107,H000324,100,75
107,H000329,0,0
107,H000413,0,0
107,H000444,0,0
107,H000528,0,0
107,H000615,0,0
107,H000621,100,100
107,H000627,100,100
107,H000636,75,75
107,H000666,0,0
107,H000676,0,0
107,H000712,0,0
107,H000762,100,75
107,H000789,75,75
107,H000807,0,0
107,H000814,75,75
107,H000874,100,100
107,H000948,0,0
107,H000981,0,0
107,H001014,0,0
107,H001022,0,0
107,H001029,0,0
107,H001030,50,50
107,H001031,100,100
107,H001032,100,100
107,H001033,0,0
107,H001034,100,100
107,I000026,100,100
107,I000047,0,0
107,I000055,50,50
107,I000056,0,0
107,I000057,100,100
107,J000032,100,100
107,J000070,75,75
107,J000082,0,0
107,J000110,0,0
107,J000126,100,100
107,J000163,100,100
107,J000174,0,0
107,J000255,0,0
107,J000283,100,100
107,J000284,100,75
107,J000285,0,0
107,K000008,0,0
107,K000009,75,75
107,K000078,50,50
107,K000113,75,75
107,K000172,0,0
107,K000180,75,75
107,K000188,100,100
107,K000210,0,0
107,K000220,0,0
107,K000259,50,50
107,K000288,0,0
107,K000306,75,75
107,K000336,33,25
107,K000358,0,0
107,K000359,0,0
107,K000360,100,100
107,K000361,0,0
107,L000043,75,75
107,L000090,100,100
107,L000096,0,0
107,L000111,0,0
107,L000169,50,50
107,L000263,100,100
107,L000274,0,0
107,L000287,100,75
107,L000293,0,0
107,L000321,0,0
107,L000342,0,0
107,L000397,100,100
107,L000480,100,100
107,L000491,0,0
107,L000521,100,100
107,L000551,100,100
107,L000552,0,0
107,L000553,0,0
107,L000554,0,0
107,L000556,0,0
107,L000557,100,100
107,L000558,0,0
107,L000559,0,0
107,L000560,100,100
107,L000562,0,0
107,M000087,100,100
107,M000090,75,75
107,M000133,100,100
107,M000212,0,0
107,M000249,100,100
107,M000309,100,100
107,M000312,100,100
107,M000316,100,100
107,M000388,0,0
107,M000404,100,100
107,M000472,0,0
107,M000477,0,0
107,M000485,0,0
107,M000508,0,0
107,M000523,100,100
107,M000590,25,25
107,M000627,100,100
107,M000628,100,100
107,M000639,100,100
107,M000689,0,0
107,M000714,100,75
107,M000720,50,50
107,M000725,100,100
107,M000797,100,100
107,M000834,NA,0
107,M000844,0,0
107,M000933,75,75
107,M000934,0,0
107,M000941,100,100
107,M001120,0,0
107,M001134,0,0
107,M001137,100,100
107,M001138,0,0
107,M001139,0,0
107,M001140,100,100
107,M001142,75,75
107,M001143,100,100
107,M001144,25,25
107,N000002,100,100
107,N000015,75,75
107,N000051,0,0
107,N000081,0,0
107,N000143,0,0
107,N000159,0,0
107,N000172,0,0
107,N000179,100,100
107,O000006,0,0
107,O000007,50,50
107,O000085,100,100
107,O000107,0,0
107,O000159,100,100
107,O000163,0,0
107,O000164,33,25
107,O000165,0,0
107,O000166,0,0
107,P000034,100,100
107,P000096,50,50
107,P000099,100,100
107,P000149,100,100
107,P000197,100,100
107,P000258,0,0
107,P000263,0,0
107,P000265,0,0
107,P000323,0,0
107,P000373,0,0
107,P000419,0,0
107,P000422,50,50
107,P000449,0,0
107,P000523,100,100
107,P000555,67,50
107,P000583,25,25
107,P000584,0,0
107,P000585,0,0
107,P000586,0,0
107,P000587,0,0
107,Q000016,0,0
107,R000004,0,0
107,R000011,0,0
107,R000033,50,50
107,R000053,100,100
107,R000141,0,0
107,R000170,33,25
107,R000258,0,0
107,R000281,100,100
107,R000385,0,0
107,R000395,0,0
107,R000409,0,0
107,R000435,0,0
107,R000462,100,100
107,R000465,33,25
107,R000486,100,100
107,R000487,0,0
107,R000515,100,100
107,R000566,0,0
107,R000568,100,100
107,R000569,0,0
107,R000570,0,0
107,R000571,0,0
107,R000572,0,0
107,R000573,25,25
107,S000005,100,100
107,S000030,100,100
107,S000033,100,100
107,S000044,50,50
107,S000094,100,100
107,S000097,0,0
107,S000106,0,0
107,S000112,0,0
107,S000185,100,100
107,S000244,0,0
107,S000248,100,100
107,S000250,0,0
107,S000275,0,0
107,S000303,25,25
107,S000344,100,100
107,S000364,0,0
107,S000394,0,0
107,S000463,0,0
107,S000465,0,0
107,S000480,100,100
107,S000510,100,100
107,S000522,0,0
107,S000583,0,0
107,S000597,0,0
107,S000672,75,75
107,S000718,0,0
107,S000749,50,50
107,S000810,100,100
107,S000822,0,0
107,S000851,0,0
107,S001004,50,50
107,S001044,0,0
107,S001045,0,0
107,S001078,0,0
107,S001143,0,0
107,S001144,75,75
107,S001145,100,100
107,S001146,0,0
107,S001147,0,0
107,S001148,0,0
107,S001149,25,25
107,S001150,100,100
107,S001151,0,0
107,S001152,100,100
107,S001153,100,100
107,S001154,0,0
107,S001155,0,0
107,T000038,50,50
107,T000057,100,100
107,T000058,0,0
107,T000067,0,0
107,T000074,0,0
107,T000188,50,50
107,T000193,100,100
107,T000238,0,0
107,T000250,0,0
107,T000253,100,100
107,T000260,0,0
107,T000266,100,100
107,T000326,100,100
107,T000350,0,0
107,T000424,50,50
107,T000458,0,0
107,T000459,0,0
107,T000460,100,100
107,T000461,0,0
107,T000462,0,0
107,U000031,25,25
107,U000038,100,100
107,U000039,100,100
107,V000081,100,100
107,V000108,75,75
107,V000127,0,0
107,W000099,0,0
107,W000119,0,0
107,W000187,100,100
107,W000194,0,0
107,W000207,100,100
107,W000210,0,0
107,W000215,100,75
107,W000267,0,0
107,W000268,0,0
107,W000273,0,0
107,W000314,100,100
107,W000413,0,0
107,W000437,0,0
107,W000672,0,0
107,W000738,100,100
107,W000784,100,100
107,W000789,0,0
107,W000791,50,50
107,W000792,100,100
107,W000793,100,100
107,W000794,100,67
107,W000795,0,0
107,Y000031,0,0
107,Y000033,0,0
108,A000014,67,67
108,A000022,67,67
108,A000055,33,33
108,A000210,67,67
108,A000357,67,67
108,A000358,33,33
108,A000361,33,33
108,B000013,33,33
108,B000072,33,33
108,B000104,33,33
108,B000208,33,33
108,B000213,33,33
108,B000220,67,67
108,B000287,67,67
108,B000403,33,33
108,B000410,67,67
108,B000420,33,33
108,B000463,33,33
108,B000490,67,67
108,B000574,67,67
108,B000575,33,33
108,B000586,67,67
108,B000589,33,33
108,B000617,33,33
108,B000652,67,67
108,B000657,67,67
108,B000716,67,67
108,B000755,0,0
108,B000911,67,67
108,B000944,67,67
108,B001135,33,33
108,B001149,33,33
108,B001203,0,0
108,B001227,67,67
108,B001228,33,33
108,B001229,67,67
108,B001230,67,67
108,B001231,50,33
108,B001232,67,67
108,B001234,67,67
108,B001235,33,33
108,B001236,33,33
108,B001238,67,67
108,B001239,33,33
108,B001240,33,33
108,B001241,100,67
108,B001242,67,67
108,B001243,33,33
108,B001244,33,33
108,B001246,67,67
108,B001247,33,33
108,B001248,33,33
108,B001249,33,33
108,B001250,33,33
108,C000059,33,33
108,C000071,33,33
108,C000116,33,33
108,C000141,67,67
108,C000191,67,67
108,C000243,67,67
108,C000266,33,33
108,C000537,67,67
108,C000556,33,33
108,C000640,0,0
108,C000714,67,67
108,C000754,67,67
108,C000794,33,33
108,C000830,33,33
108,C000868,100,100
108,C000873,33,33
108,C000962,33,33
108,C000984,67,67
108,C000994,33,33
108,C001036,67,67
108,C001037,67,67
108,C001038,67,67
108,C001044,100,100
108,C001045,33,33
108,C001046,33,33
108,C001047,100,100
108,C001048,33,33
108,C001049,67,67
108,C001050,100,100
108,C001051,33,33
108,C001052,33,33
108,C001053,33,33
108,C001055,67,67
108,C001058,100,100
108,D000096,67,67
108,D000114,67,67
108,D000136,67,67
108,D000168,33,33
108,D000191,67,67
108,D000197,67,67
108,D000210,50,33
108,D000216,67,67
108,D000217,33,33
108,D000275,67,67
108,D000299,33,33
108,D000327,67,67
108,D000355,67,67
108,D000399,100,67
108,D000424,67,67
108,D000429,33,33
108,D000482,33,33
108,D000492,33,33
108,D000533,33,33
108,D000549,67,67
108,D000595,33,33
108,D000597,33,33
108,D000598,67,67
108,D000599,33,33
108,D000600,33,33
108,D000602,67,67
108,E000063,67,67
108,E000092,33,33
108,E000172,33,33
108,E000179,67,67
108,E000187,33,33
108,E000215,67,67
108,E000226,67,67
108,E000250,67,67
108,E000268,33,33
108,E000287,67,67
108,F000030,67,67
108,F000043,50,33
108,F000116,67,67
108,F000238,100,100
108,F000262,50,33
108,F000339,67,67
108,F000372,67,67
108,F000392,67,67
108,F000440,33,33
108,F000441,0,0
108,F000443,50,33
108,F000444,33,33
108,F000445,0,0
108,F000447,33,33
108,F000448,33,33
108,G000021,33,33
108,G000132,50,33
108,G000152,33,33
108,G000180,100,100
108,G000210,33,33
108,G000280,33,33
108,G000289,33,33
108,G000309,67,67
108,G000336,33,33
108,G000377,33,33
108,G000410,67,67
108,G000439,50,33
108,G000535,67,67
108,G000536,33,33
108,G000544,67,67
108,G000545,33,33
108,G000546,33,33
108,G000548,33,33
108,G000549,67,67
108,G000550,33,33
108,G000551,67,67
108,H000067,33,33
